SN23_2|A Being Satta Sutta|154.331429
SN25_1|The Eye Cakkhu Sutta|288.862041
SN25_10|Aggregates Khandha Sutta|289.567347
SN25_2|Forms Rūpa Sutta|289.854694
SN25_3|Consciousness Viññāṇa Sutta|289.802449
SN25_4|Contact Phassa Sutta|289.38449
SN25_5|Feeling Vedanā Sutta|289.828571
SN25_6|Perception Saññā Sutta|289.933061
SN25_7|Intention Cetanā Sutta|289.750204
SN25_8|Craving Taṇhā Sutta|289.515102
SN25_9|Properties Dhātu Sutta|289.567347
SN27_1|The Eye Cakkhu Sutta|37.694694
SN27_10|Aggregates Khandha Sutta|38.164898
SN27_2|Forms Rūpa Sutta|39.78449
SN27_3|Consciousness Viññāṇa Sutta|42.475102
SN27_4|Contact Phassa Sutta|41.978776
SN27_5|Feeling Vedanā Sutta|47.25551
SN27_6|Perception Saññā Sutta|46.341224
SN27_7|Intention Cetanā Sutta|48.404898
SN27_8|Craving Taṇhā Sutta|42.710204
SN27_9|Properties Dhātu Sutta|42.004898
SN3_1|Young Dahara Sutta|273.266939
SN3_10|Bonds Bandhana Sutta|93.518367
SN3_11|Coiled-Hair Ascetics Jaṭila Sutta|338.703673
SN3_14|A Battle (1) Saṅgāma Sutta|158.302041
SN3_15|A Battle (2) Saṅgāma Sutta|153.103673
SN3_17|Heedfulness Appamāda Sutta|94.563265
SN3_19|Heirless (1) Aputtaka Sutta|257.959184
SN3_20|Heirless (2) Aputtaka Sutta|219.820408
SN3_21|Persons Puggala Sutta|510.432653
SN3_22|Grandmother Ayyikā Sutta|127.294694
SN3_23|(Qualities Of) The World Loka Sutta|73.377959
SN3_24|Archery Skills Issattha Sutta|320.026122
SN3_25|The Simile Of The Mountains Pabbatopama Sutta|291.448163
SN3_4|Dear Piya Sutta|180.088163
SN3_5|Self-Protected Atta-Rakkhita Sutta|173.505306
SN3_6|Few Appaka Sutta|91.08898
SN3_7|In Judgment Atthakaraṇa Sutta|93.962449
SN3_8|Mallikā Mallikā Sutta|99.448163
SN3_9|Sacrifice Yañña Sutta|149.315918
SN35_101|Not Yours Na Tumhāka Sutta|155.010612
SN35_115|Māra's Power Mārapāsa Sutta|138.24
SN35_116|Cosmos Loka Sutta|355.578776
SN35_117|Strings Of Sensuality Kāmaguṇa Sutta|478.537143
SN35_118|To Sakka Sakka Sutta|191.686531
SN35_127|About Bhāradvāja Bhāradvāja Sutta|408.267755
SN35_134|At Devadaha Devadaha Sutta|139.598367
SN35_135|The Opportunity Khaṇa Sutta|102.19102
SN35_136|Delight In Forms Rūpārāma Sutta|202.971429
SN35_145|Action Kamma Sutta|113.005714
SN35_153|Faculties Indriya Sutta|71.444898
SN35_17|If There Were Not This (1) No Cedaṁ Sutta|137.534694
SN35_18|If There Were Not This (2) No Cedaṁ Sutta|141.00898
SN35_187|The Ocean (1) Samudda Sutta|95.477551
SN35_188|The Ocean (2) Samudda Sutta|140.434286
SN35_189|The Fisherman Bāḷisika Sutta|157.283265
SN35_19|Delight (1) Abhinanda Sutta|70.635102
SN35_190|The Milk Sap Tree Khīrarukkha Sutta|342.177959
SN35_191|To Koṭṭhita Koṭṭhita Sutta|300.408163
SN35_193|With Udāyin Udāyī Sutta|193.541224
SN35_197|Vipers Āsīvisa Sutta|349.988571
SN35_198|The Chariot Ratha Sutta|267.049796
SN35_199|The Turtle Kumma Sutta|166.478367
SN35_20|Delight (2) Abhinanda Sutta|74.213878
SN35_200|The Log Dārukkhandha Sutta|303.072653
SN35_202|Soggy Avassuta Sutta|675.239184
SN35_204|The Riddle Tree Kiṁsuka Sutta|355.787755
SN35_205|The Lute Vīṇā Sutta|328.045714
SN35_206|The Six Animals Chappāṇa Sutta|387.552653
SN35_207|The Sheaf Of Barley Yavakalāpi Sutta|367.438367
SN35_23|The All Sabba Sutta|50.625306
SN35_24|For Abandoning Pahāna Sutta|86.465306
SN35_28|Aflame Āditta-Pariyāya Sutta|193.462857
SN35_63|To Migajāla Migajāla Sutta|238.001633
SN35_69|Upasena Upasena Sutta|117.211429
SN35_74|Ill (1) Gilāna Sutta|281.80898
SN35_75|Ill (2) Gilāna Sutta|281.652245
SN35_80|Ignorance Avijjā Sutta|141.818776
SN35_82|The World Loka Sutta|191.137959
