AN5_191|The Dog Discourse Soṇa Sutta|161.436735
AN5_196|Dreams Supina Sutta|279.954286
AN5_198|A Statement Vācā Sutta|39.68
AN5_199|A Family Kula Sutta|95.529796
AN5_2|(Strengths) In Detail Vitthata Sutta|161.671837
AN5_20|Benefit Hita Sutta|53.263673
AN5_200|Leading To Escape Nissāraṇīya Sutta|269.766531
AN5_202|Listening To The Dhamma Dhammassavana Sutta|28.421224
AN5_23|Defilements Upakkilesa Sutta|409.80898
AN5_25|Supported Anugghita Sutta|44.486531
AN5_254|Stinginess Macchariya Suttas|336.822857
AN5_26|Release Vimutti Sutta|353.410612
AN5_27|(Immeasurable) Concentration Samādhi Sutta|89.730612
AN5_28|The Factors Of Concentration Samādhaṅga Sutta|744.306939
AN5_29|Walking Caṅkama Sutta|36.127347
AN5_30|To Nāgita Nāgita Sutta|273.737143
AN5_31|To Princess Sumanā Sumanā Sutta|267.964082
AN5_34|To General Sīha (On Giving) Sīha Sutta|281.025306
AN5_36|Seasonable Gifts Kāladāna Sutta|66.638367
AN5_37|A Meal Bhojana Sutta|72.124082
AN5_38|Conviction Saddha Sutta|116.427755
AN5_41|Benefits To Be Obtained (from Wealth) Ādiya Sutta|251.689796
AN5_43|What Is Welcome Iṭṭha Sutta|185.887347
AN5_49|The Kosalan Kosala Sutta|463.412245
AN5_51|Obstacles Āvaraṇa Sutta|200.777143
AN5_53|Factors (For Exertion) Aṅga Sutta|80.509388
AN5_57|Subjects For Contemplation Upajjhaṭṭhana Sutta|388.780408
AN5_59|Hard To Find (1) Dullabha Sutta|30.171429
AN5_60|Hard To Find (2) Dullabha Sutta|31.111837
AN5_7|By Sensuality Kāmesu Sutta|139.781224
AN5_73|Dwelling In The Dhamma (1) Dhammavihārin Sutta|197.302857
AN5_74|Dwelling In The Dhamma (2) Dhammavihārin Sutta|207.386122
AN5_75|The Professional Warrior (1) Yodhājīva Sutta|704
AN5_76|The Professional Warrior (2) Yodhājīva Sutta|1037.453061
AN5_77|Future Dangers (1) Anāgata-Bhayāni Sutta|290.272653
AN5_78|Future Dangers (2) Anāgata-Bhayāni Sutta|381.100408
AN5_79|Future Dangers (3) Anāgata-Bhayāni Sutta|360.019592
AN5_80|Future Dangers (4) Anāgata-Bhayāni Sutta|210.755918
AN5_96|One Who Retains What He Has Heard Sutadhara Sutta|79.25551
AN5_97|Talk Kathā Sutta|70.556735
AN5_98|Wilderness Ārañña Sutta|53.995102
AN5_99|The Lion Sīha Sutta|102.765714
AN6_102|Without Exception (1) Anodhi Sutta|48.352653
AN6_103|Without Exception (2) Anodhi Sutta|50.886531
AN6_104|Without Exception (3) Anodhi Sutta|43.676735
AN6_12|Conducive To Amiability Sārāṇīya Sutta|207.229388
AN6_13|Means Of Escape Nissāraṇīya Sutta|334.680816
AN6_16|Nakula's Parents Nakula Sutta|360.333061
AN6_19|Mindfulness Of Death (1) Maraṇassati Sutta|238.210612
AN6_20|Mindfulness Of Death (2) Maraṇassati Sutta|290.063673
AN6_31|Decline Parihāna Sutta|49.71102
AN6_37|Giving Dāna Sutta|232.176327
AN6_41|The Wood Pile Dārukkhandha Sutta|79.882449
AN6_42|To Nāgita Nāgita Sutta|358.817959
AN6_43|On The Nāga Nāga Sutta|362.44898
AN6_45|Debt Iṇa Sutta|448.235102
AN6_46|Cunda Cunda Sutta|206.602449
AN6_47|Visible Here & Now Sandiṭṭhika Sutta|173.949388
AN6_49|With Khema Khema Sutta|147.513469
AN6_51|Ven. Ānanda Ānanda Sutta|240.457143
AN6_55|About Soṇa Soṇa Sutta|541.779592
AN6_60|On Citta Citta Sutta|808.986122
AN6_61|The Further Shore Parāyana Sutta|334.889796
AN6_63|Penetrative Nibbedhika Sutta|1052.891429
AN6_70|Concentration Samādhi Sutta|288.992653
AN6_71|Capable Of Realizing Sakkhibhabba Sutta|93.884082
AN6_73|Jhāna (1) Jhāna Sutta|37.668571
AN6_74|Jhāna (2) Jhāna Sutta|33.697959
AN6_78|Pleasure Sukha Sutta|49.554286
AN6_83|The Foremost State Aggadhamma Sutta|60.290612
AN6_85|Cooled Sīti Sutta|74.292245
AN6_86|Obstructions Āvaraṇatā Sutta|80.169796
AN6_87|Kamma Obstructions Kammāvaraṇatā Sutta|84.506122
AN6_88|Listening Well Sussūsa Sutta|87.170612
AN6_91|Incapable Abhabba Sutta|30.093061
AN6_92|Cases Ṭhāna Sutta|53.289796
AN6_97|Rewards Ānisaṁsa Sutta|35.186939
AN7_11|Obsessions (1) Anusaya Sutta|29.204898
AN7_12|Obsessions (2) Anusaya Sutta|81.737143
AN7_15|The Water Simile Udakupama Sutta|322.690612
AN7_21|Conditions For No Decline Among The Monks Bhikkhu-Aparihāniya Sutta|138.266122
AN7_31|Heedfulness Appamāda Sutta|134.478367
AN7_32|A Sense Of Shame Hirimā Sutta|76.329796
AN7_33|Compliance (1) Sovacassatā Sutta|77.426939
AN7_34|Compliance (2) Sovacassatā Sutta|141.165714
AN7_35|A Friend Mitta Sutta|65.17551
AN7_46|Perceptions Saññā Sutta|906.840816
AN7_47|Copulation Methuna Sutta|289.541224
AN7_48|Bondage Saññoga Sutta|213.603265
AN7_49|Giving Dāna Sutta|510.61551
AN7_50|About Nandamātar Nandamātar Sutta|478.197551
